dispatch_id,module_name,vmfb_path,mlir_path,mean_time,mean_unit,mean_time_ns,returncode,log_path,source,op,shape,cycles,implementation,cell_class,exclusion_reason
99,moonshine$dispatch_99_linear_s8,,,6.276403250,ms,6276403.250,0,,board_measured_b1_scaled_by_measured_region_factor_0.9932,linear_s8,M=165;K=288;N=288,251056,roccmoon_engine[curated],measured,
100,moonshine$dispatch_100_linear_s8,,,6.239257570,ms,6239257.570,0,,board_measured_b1_scaled_by_measured_region_factor_0.9932,linear_s8,M=165;K=288;N=288,249570,roccmoon_engine[curated],measured,
101,moonshine$dispatch_101_linear_s8,,,6.238065730,ms,6238065.730,0,,board_measured_b1_scaled_by_measured_region_factor_0.9932,linear_s8,M=165;K=288;N=288,249523,roccmoon_engine[curated],measured,
102,moonshine$dispatch_102_rope_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,rope_s8,T=165;H=8;D=36;R=32,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
103,moonshine$dispatch_103_rope_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,rope_s8,T=165;H=8;D=36;R=32,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
104,moonshine$dispatch_104_permute4_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,permute4_s8,d0=1;d1=165;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
105,moonshine$dispatch_105_permute4_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,permute4_s8,d0=1;d1=165;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
106,moonshine$dispatch_106_permute4_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,permute4_s8,d0=1;d1=165;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
107,moonshine$dispatch_107_attention_s8,,,24.323592150,ms,24323592.150,0,,board_measured_b1_scaled_by_measured_region_factor_0.9932,attention_s8,B=8;M=165;Dk=36;S=165;Dv=36,972944,roccmoon_lane[curated],measured,
108,moonshine$dispatch_108_permute4_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,permute4_s8,d0=1;d1=8;d2=165;d3=36;p0=0;p1=2;p2=1;p3=3,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
109,moonshine$dispatch_109_linear_s8,,,6.319359150,ms,6319359.150,0,,board_measured_b1_scaled_by_measured_region_factor_0.9932,linear_s8,M=165;K=288;N=288,252774,roccmoon_engine[curated],measured,
110,moonshine$dispatch_110_add_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,add_s8,n=47520,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
111,moonshine$dispatch_111_layernorm_pc_s8,,,4.484322830,ms,4484322.830,0,,board_measured_b1_scaled_by_measured_region_factor_0.9932,layernorm_pc_s8,M=165;K=288,179373,roccmoon_lane[curated],measured,
112,moonshine$dispatch_112_linear_s8,,,23.154893710,ms,23154893.710,0,,board_measured_b1_scaled_by_measured_region_factor_0.9932,linear_s8,M=165;K=288;N=1152,926196,roccmoon_engine[curated],measured,
113,moonshine$dispatch_113_gelu_s8,,,6.283852250,ms,6283852.250,0,,board_measured_b1_scaled_by_measured_region_factor_0.9932,gelu_s8,n=190080,251354,roccmoon_lut[curated],measured,
114,moonshine$dispatch_114_linear_s8,,,25.675610480,ms,25675610.480,0,,board_measured_b1_scaled_by_measured_region_factor_0.9932,linear_s8,M=165;K=1152;N=288,1027024,roccmoon_engine[curated],measured,
115,moonshine$dispatch_115_add_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,add_s8,n=47520,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
116,moonshine$dispatch_116_layernorm_pc_s8,,,4.464980260,ms,4464980.260,0,,board_measured_b1_scaled_by_measured_region_factor_0.9932,layernorm_pc_s8,M=165;K=288,178599,roccmoon_lane[curated],measured,
117,moonshine$dispatch_117_linear_s8,,,3.729527850,ms,3729527.850,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=165;K=288;N=288,149181,roccmoon_engine[curated],measured,
118,moonshine$dispatch_118_linear_s8,,,3.707201865,ms,3707201.865,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=165;K=288;N=288,148288,roccmoon_engine[curated],measured,
119,moonshine$dispatch_119_linear_s8,,,3.698097923,ms,3698097.923,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=165;K=288;N=288,147924,roccmoon_engine[curated],measured,
120,moonshine$dispatch_120_linear_s8,,,3.701539478,ms,3701539.478,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=165;K=288;N=288,148062,roccmoon_engine[curated],measured,
121,moonshine$dispatch_121_linear_s8,,,3.708378465,ms,3708378.465,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=165;K=288;N=288,148335,roccmoon_engine[curated],measured,
122,moonshine$dispatch_122_linear_s8,,,3.705436965,ms,3705436.965,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=165;K=288;N=288,148217,roccmoon_engine[curated],measured,
123,moonshine$dispatch_123_linear_s8,,,3.707981363,ms,3707981.363,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=165;K=288;N=288,148319,roccmoon_engine[curated],measured,
124,moonshine$dispatch_124_linear_s8,,,3.703907385,ms,3703907.385,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=165;K=288;N=288,148156,roccmoon_engine[curated],measured,
125,moonshine$dispatch_125_linear_s8,,,3.709555065,ms,3709555.065,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=165;K=288;N=288,148382,roccmoon_engine[curated],measured,
126,moonshine$dispatch_126_linear_s8,,,3.710158072,ms,3710158.072,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=165;K=288;N=288,148406,roccmoon_engine[curated],measured,
127,moonshine$dispatch_127_linear_s8,,,3.720982793,ms,3720982.793,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=165;K=288;N=288,148839,roccmoon_engine[curated],measured,
128,moonshine$dispatch_128_linear_s8,,,3.707437185,ms,3707437.185,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=165;K=288;N=288,148297,roccmoon_engine[curated],measured,
129,moonshine$dispatch_129_layernorm_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,layernorm_s8,M=1;K=288,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
130,moonshine$dispatch_130_linear_s8,,,0.525601928,ms,525601.928,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=288,21024,roccmoon_engine[curated],measured,
131,moonshine$dispatch_131_rope_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,rope_s8,T=1;H=8;D=36;R=32,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
132,moonshine$dispatch_132_linear_s8,,,0.526204935,ms,526204.935,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=288,21048,roccmoon_engine[curated],measured,
133,moonshine$dispatch_133_rope_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,rope_s8,T=1;H=8;D=36;R=32,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
134,moonshine$dispatch_134_linear_s8,,,0.516350910,ms,516350.910,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=288,20654,roccmoon_engine[curated],measured,
135,moonshine$dispatch_135_matmul_b_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,matmul_b_s8,B=8;M=1;K=36;N=1;transpose_b=1,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
136,moonshine$dispatch_136_softmax_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,softmax_s8,M=8;K=1,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
137,moonshine$dispatch_137_matmul_b_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,matmul_b_s8,B=8;M=1;K=1;N=36;transpose_b=0,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
138,moonshine$dispatch_138_linear_s8,,,0.528440475,ms,528440.475,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=288,21138,roccmoon_engine[curated],measured,
139,moonshine$dispatch_139_add_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,add_s8,n=288,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
140,moonshine$dispatch_140_layernorm_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,layernorm_s8,M=1;K=288,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
141,moonshine$dispatch_141_linear_s8,,,0.523748783,ms,523748.783,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=288,20950,roccmoon_engine[curated],measured,
142,moonshine$dispatch_142_permute4_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,permute4_s8,d0=1;d1=165;d2=8;d3=36;p0=0;p1=2;p2=1;p3=3,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
143,moonshine$dispatch_143_permute4_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,permute4_s8,d0=1;d1=165;d2=8;d3=36;p0=0;p1=2;p2=3;p3=1,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
144,moonshine$dispatch_144_matmul_b_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,matmul_b_s8,B=8;M=1;K=36;N=165;transpose_b=1,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
145,moonshine$dispatch_145_softmax_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,softmax_s8,M=8;K=165,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
146,moonshine$dispatch_146_matmul_b_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,matmul_b_s8,B=8;M=1;K=165;N=36;transpose_b=1,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
147,moonshine$dispatch_147_linear_s8,,,0.576092775,ms,576092.775,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=288,23044,roccmoon_engine[curated],measured,
148,moonshine$dispatch_148_add_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,add_s8,n=288,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
149,moonshine$dispatch_149_layernorm_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,layernorm_s8,M=1;K=288,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
150,moonshine$dispatch_150_linear_s8,,,1.229649952,ms,1229649.952,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=1152,49186,roccmoon_engine[curated],measured,
151,moonshine$dispatch_151_silu_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,silu_s8,n=1152,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
152,moonshine$dispatch_152_linear_s8,,,1.235400585,ms,1235400.585,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=1152,49416,roccmoon_engine[curated],measured,
153,moonshine$dispatch_153_mul_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,mul_s8,n=1152,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
154,moonshine$dispatch_154_linear_s8,,,1.236591893,ms,1236591.893,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=1152;N=288,49464,roccmoon_engine[curated],measured,
155,moonshine$dispatch_155_add_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,add_s8,n=288,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
156,moonshine$dispatch_156_layernorm_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,layernorm_s8,M=1;K=288,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
157,moonshine$dispatch_157_linear_s8,,,0.525690173,ms,525690.173,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=288,21028,roccmoon_engine[curated],measured,
158,moonshine$dispatch_158_rope_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,rope_s8,T=1;H=8;D=36;R=32,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
159,moonshine$dispatch_159_linear_s8,,,0.524601818,ms,524601.818,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=288,20984,roccmoon_engine[curated],measured,
160,moonshine$dispatch_160_rope_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,rope_s8,T=1;H=8;D=36;R=32,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
161,moonshine$dispatch_161_linear_s8,,,0.528955238,ms,528955.238,0,,board_measured_b1_scaled_by_measured_region_factor_0.5883,linear_s8,M=1;K=288;N=288,21158,roccmoon_engine[curated],measured,
162,moonshine$dispatch_162_matmul_b_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,matmul_b_s8,B=8;M=1;K=36;N=1;transpose_b=1,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
163,moonshine$dispatch_163_softmax_s8,,,1000000000,us,1000000000000,0,,excluded_impossible,softmax_s8,M=8;K=1,,,excluded_impossible,hart 1's tile has no P-extension (PynqZ2Configs.scala:220 WithPExtOnTiles(0) names hart 0 only); this kernel's body is custom-0 throughout and holds no hart-1-executable alternative -- it would take an illegal instruction
